,0,1,2
1625,188.0,83.0,1942.0
1626,201.0,89.0,1967.0
1627,213.0,108.0,1968.0
1628,203.0,95.0,1968.0
1629,193.0,86.0,1966.0
1630,203.0,97.0,1968.0
1631,185.0,72.0,1968.0
1632,198.0,99.0,1968.0
1633,208.0,97.0,1967.0
1634,203.0,95.0,1968.0
1635,198.0,81.0,1966.0
1636,211.0,97.0,1968.0
1637,213.0,108.0,1968.0
1638,198.0,86.0,1969.0
1639,198.0,96.0,1965.0
1640,208.0,104.0,1967.0
1641,185.0,81.0,1968.0
1642,206.0,92.0,1967.0
1643,201.0,97.0,1967.0
1644,196.0,95.0,1963.0
1645,208.0,104.0,1966.0
1646,211.0,108.0,1968.0
1647,196.0,86.0,1968.0
1648,196.0,88.0,1968.0
1649,196.0,100.0,1967.0
1650,208.0,113.0,1967.0
1651,213.0,106.0,1960.0
1652,190.0,86.0,1967.0
1653,180.0,80.0,1968.0
1654,206.0,92.0,1968.0
1655,206.0,108.0,1968.0
1656,196.0,86.0,1967.0
1657,203.0,99.0,1965.0
1658,213.0,107.0,1967.0
1659,211.0,104.0,1967.0
1660,193.0,86.0,1966.0
1661,185.0,79.0,1967.0
1662,190.0,86.0,1967.0
1663,203.0,92.0,1968.0
1664,203.0,108.0,1967.0
1665,206.0,99.0,1967.0
1666,188.0,86.0,1968.0
1667,208.0,104.0,1967.0
1668,206.0,102.0,1967.0
1669,208.0,107.0,1969.0
1670,208.0,113.0,1968.0
1671,218.0,108.0,1967.0
1672,193.0,95.0,1968.0
1673,201.0,92.0,1965.0
1674,216.0,97.0,1968.0
1675,193.0,81.0,1968.0
1676,190.0,81.0,1967.0
1677,190.0,81.0,1968.0
1678,188.0,88.0,1966.0
1679,206.0,113.0,1967.0
1680,216.0,117.0,1968.0
1681,203.0,103.0,1968.0
1682,201.0,95.0,1968.0
1683,213.0,120.0,1968.0
1684,203.0,102.0,1966.0
1685,198.0,95.0,1966.0
1686,206.0,104.0,1968.0
1687,206.0,108.0,1968.0
1688,188.0,79.0,1961.0
1689,208.0,104.0,1968.0
1690,201.0,95.0,1968.0
1691,196.0,95.0,1966.0
1692,190.0,83.0,1947.0
1693,206.0,120.0,1969.0
1694,183.0,76.0,1970.0
1695,183.0,79.0,1967.0
1696,203.0,92.0,1968.0
1697,208.0,115.0,1969.0
1698,196.0,86.0,1968.0
1699,203.0,99.0,1968.0
1700,180.0,81.0,1970.0
1701,198.0,90.0,1969.0
1702,190.0,81.0,1969.0
1703,203.0,99.0,1965.0
1704,185.0,74.0,1969.0
1705,208.0,104.0,1968.0
1706,208.0,101.0,1968.0
1707,208.0,124.0,1964.0
1708,183.0,83.0,1968.0
1709,196.0,97.0,1969.0
1710,211.0,104.0,1969.0
1711,206.0,106.0,1969.0
1712,211.0,108.0,1967.0
1713,208.0,95.0,1940.0
1714,201.0,104.0,1969.0
1715,208.0,99.0,1967.0
1716,198.0,90.0,1967.0
1717,196.0,95.0,1970.0
1718,206.0,97.0,1966.0
1719,213.0,104.0,1969.0
1720,198.0,92.0,1967.0
1721,183.0,81.0,1965.0
1722,178.0,79.0,1968.0
1723,218.0,117.0,1969.0
1724,196.0,90.0,1964.0
1725,218.0,120.0,1969.0
1726,196.0,88.0,1968.0
1727,196.0,83.0,1969.0
1728,190.0,79.0,1968.0
1729,190.0,83.0,1968.0
1730,193.0,90.0,1965.0
1731,185.0,86.0,1968.0
1732,218.0,111.0,1966.0
1733,196.0,92.0,1969.0
1734,203.0,99.0,1969.0
1735,201.0,102.0,1969.0
1736,188.0,81.0,1969.0
1737,183.0,68.0,1969.0
1738,196.0,95.0,1969.0
1739,203.0,106.0,1967.0
1740,213.0,129.0,1970.0
1741,203.0,97.0,1958.0
1742,201.0,90.0,1969.0
1743,203.0,99.0,1968.0
1744,203.0,99.0,1968.0
1745,193.0,86.0,1968.0
1746,188.0,77.0,1967.0
1747,193.0,79.0,1969.0
1748,190.0,79.0,1969.0
1749,193.0,83.0,1968.0
1750,203.0,111.0,1967.0
1751,206.0,99.0,1970.0
1752,206.0,106.0,1969.0
1753,193.0,88.0,1969.0
1754,183.0,79.0,1969.0
1755,198.0,113.0,1970.0
1756,201.0,97.0,1966.0
1757,196.0,90.0,1969.0
1758,201.0,101.0,1970.0
1759,198.0,90.0,1970.0
1760,185.0,83.0,1969.0
1761,203.0,106.0,1969.0
1762,185.0,83.0,1969.0
1763,201.0,92.0,1967.0
1764,196.0,83.0,1970.0
1765,198.0,85.0,1970.0
1766,201.0,95.0,1967.0
1767,203.0,108.0,1970.0
1768,213.0,110.0,1969.0
1769,185.0,83.0,1970.0
1770,208.0,108.0,1969.0
1771,208.0,115.0,1969.0
1772,206.0,99.0,1970.0
1773,196.0,113.0,1969.0
1774,206.0,102.0,1970.0
1775,198.0,99.0,1970.0
1776,170.0,72.0,1968.0
1777,201.0,95.0,1970.0
1778,208.0,99.0,1968.0
1779,206.0,104.0,1970.0
1780,211.0,106.0,1969.0
1781,201.0,99.0,1970.0
1782,208.0,106.0,1970.0
1783,203.0,113.0,1969.0
1784,185.0,78.0,1970.0
1785,206.0,127.0,1970.0
1786,196.0,95.0,1971.0
1787,203.0,103.0,1969.0
1788,208.0,108.0,1970.0
1789,201.0,102.0,1971.0
1790,193.0,90.0,1967.0
1791,216.0,147.0,1972.0
1792,188.0,74.0,1969.0
1793,190.0,86.0,1969.0
1794,193.0,94.0,1969.0
1795,185.0,74.0,1968.0
1796,208.0,111.0,1966.0
1797,208.0,113.0,1969.0
1798,203.0,86.0,1970.0
1799,208.0,104.0,1965.0
1800,208.0,108.0,1970.0
1801,198.0,95.0,1964.0
1802,213.0,122.0,1969.0
1803,196.0,86.0,1970.0
1804,196.0,88.0,1963.0
1805,196.0,94.0,1970.0
1806,198.0,108.0,1970.0
1807,206.0,115.0,1970.0
1808,211.0,113.0,1970.0
1809,188.0,86.0,1970.0
1810,206.0,90.0,1969.0
1811,178.0,83.0,1970.0
1812,201.0,108.0,1969.0
1813,211.0,105.0,1971.0
1814,206.0,108.0,1969.0
1815,229.0,106.0,1972.0
1816,203.0,117.0,1971.0
1817,201.0,98.0,1971.0
1818,188.0,77.0,1946.0
1819,190.0,83.0,1969.0
1820,201.0,94.0,1971.0
1821,196.0,95.0,1968.0
1822,206.0,97.0,1968.0
1823,190.0,81.0,1955.0
1824,188.0,86.0,1971.0
1825,190.0,92.0,1970.0
1826,208.0,108.0,1970.0
1827,203.0,97.0,1971.0
1828,201.0,99.0,1971.0
1829,196.0,90.0,1970.0
1830,185.0,86.0,1971.0
1831,208.0,115.0,1969.0
1832,201.0,92.0,1965.0
1833,185.0,81.0,1967.0
1834,193.0,78.0,1970.0
1835,206.0,101.0,1967.0
1836,213.0,118.0,1969.0
1837,201.0,88.0,1971.0
1838,196.0,86.0,1970.0
1839,211.0,102.0,1970.0
1840,211.0,113.0,1970.0
1841,201.0,86.0,1967.0
1842,198.0,90.0,1971.0
1843,188.0,77.0,1970.0
1844,183.0,74.0,1971.0
1845,190.0,83.0,1970.0
1846,201.0,99.0,1970.0
1847,188.0,92.0,1966.0
1848,203.0,113.0,1970.0
1849,180.0,77.0,1970.0
1850,193.0,88.0,1968.0
1851,206.0,106.0,1970.0
1852,203.0,97.0,1969.0
1853,203.0,98.0,1970.0
1854,206.0,112.0,1970.0
1855,193.0,90.0,1969.0
1856,213.0,113.0,1969.0
1857,203.0,108.0,1972.0
1858,196.0,79.0,1971.0
1859,198.0,97.0,1970.0
1860,208.0,106.0,1969.0
1861,203.0,95.0,1971.0
1862,208.0,122.0,1970.0
1863,208.0,117.0,1969.0
1864,196.0,97.0,1971.0
1865,213.0,111.0,1970.0
1866,198.0,95.0,1955.0
1867,201.0,106.0,1971.0
1868,201.0,102.0,1970.0
1869,211.0,117.0,1971.0
1870,211.0,113.0,1970.0
1871,193.0,86.0,1970.0
1872,206.0,111.0,1973.0
1873,216.0,113.0,1970.0
1874,183.0,86.0,1970.0
1875,183.0,76.0,1971.0
1876,206.0,99.0,1971.0
1877,218.0,122.0,1971.0
1878,211.0,102.0,1972.0
1879,183.0,77.0,1968.0
1880,183.0,77.0,1970.0
1881,183.0,86.0,1968.0
1882,201.0,97.0,1970.0
1883,190.0,88.0,1967.0
1884,206.0,99.0,1972.0
1885,213.0,120.0,1972.0
1886,198.0,86.0,1972.0
1887,188.0,80.0,1972.0
1888,211.0,106.0,1969.0
1889,206.0,115.0,1972.0
1890,201.0,92.0,1971.0
1891,193.0,86.0,1969.0
1892,203.0,102.0,1972.0
1893,203.0,92.0,1967.0
1894,206.0,108.0,1973.0
1895,196.0,90.0,1971.0
1896,208.0,102.0,1956.0
1897,193.0,92.0,1973.0
1898,211.0,111.0,1966.0
1899,193.0,86.0,1972.0
1900,206.0,98.0,1973.0
1901,180.0,77.0,1971.0
1902,216.0,108.0,1972.0
1903,196.0,94.0,1972.0
1904,206.0,102.0,1971.0
1905,198.0,95.0,1971.0
1906,211.0,106.0,1970.0
1907,213.0,122.0,1971.0
1908,201.0,88.0,1971.0
1909,201.0,107.0,1973.0
1910,206.0,111.0,1970.0
1911,208.0,115.0,1971.0
1912,198.0,88.0,1971.0
1913,193.0,82.0,1972.0
1914,201.0,97.0,1970.0
1915,190.0,86.0,1967.0
1916,190.0,90.0,1972.0
1917,201.0,102.0,1973.0
1918,211.0,99.0,1971.0
1919,203.0,95.0,1973.0
1920,211.0,111.0,1972.0
1921,185.0,83.0,1970.0
1922,206.0,112.0,1972.0
1923,201.0,97.0,1970.0
1924,206.0,95.0,1970.0
1925,196.0,104.0,1971.0
1926,193.0,87.0,1970.0
1927,203.0,99.0,1969.0
1928,193.0,86.0,1971.0
1929,188.0,86.0,1970.0
1930,201.0,86.0,1972.0
1931,203.0,102.0,1971.0
1932,203.0,116.0,1974.0
1933,211.0,117.0,1973.0
1934,185.0,83.0,1973.0
1935,193.0,83.0,1973.0
1936,208.0,122.0,1970.0
1937,203.0,104.0,1971.0
1938,198.0,83.0,1971.0
1939,185.0,86.0,1971.0
1940,198.0,106.0,1973.0
1941,180.0,82.0,1972.0
1942,185.0,83.0,1972.0
1943,196.0,88.0,1973.0
1944,203.0,104.0,1970.0
1945,203.0,109.0,1973.0
1946,203.0,115.0,1973.0
1947,196.0,93.0,1974.0
1948,188.0,85.0,1972.0
1949,198.0,88.0,1972.0
1950,213.0,120.0,1970.0
1951,213.0,114.0,1971.0
1952,208.0,104.0,1973.0
1953,178.0,68.0,1973.0
1954,201.0,97.0,1973.0
1955,201.0,95.0,1972.0
1956,185.0,82.0,1971.0
1957,218.0,149.0,1975.0
1958,203.0,102.0,1967.0
1959,206.0,106.0,1972.0
1960,193.0,92.0,1972.0
1961,201.0,95.0,1970.0
1962,185.0,83.0,1972.0
1963,188.0,79.0,1941.0
1964,193.0,92.0,1973.0
1965,208.0,106.0,1969.0
1966,196.0,95.0,1975.0
1967,211.0,114.0,1970.0
1968,206.0,98.0,1973.0
1969,196.0,96.0,1971.0
1970,193.0,81.0,1972.0
1971,206.0,99.0,1974.0
1972,208.0,116.0,1972.0
1973,196.0,83.0,1972.0
1974,213.0,113.0,1970.0
1975,180.0,79.0,1972.0
1976,203.0,100.0,1972.0
1977,218.0,127.0,1973.0
1978,208.0,102.0,1973.0
1979,213.0,124.0,1973.0
1980,203.0,113.0,1973.0
1981,190.0,83.0,1973.0
1982,185.0,88.0,1972.0
1983,201.0,99.0,1972.0
1984,213.0,106.0,1944.0
1985,190.0,86.0,1973.0
1986,198.0,98.0,1974.0
1987,178.0,77.0,1973.0
1988,196.0,90.0,1973.0
1989,206.0,115.0,1973.0
1990,206.0,104.0,1972.0
1991,203.0,113.0,1974.0
1992,203.0,97.0,1971.0
1993,211.0,99.0,1952.0
1994,208.0,102.0,1974.0
1995,203.0,105.0,1971.0
1996,206.0,108.0,1972.0
1997,203.0,99.0,1972.0
1998,188.0,86.0,1970.0
1999,213.0,113.0,1973.0
2000,206.0,102.0,1976.0
2001,203.0,99.0,1965.0
2002,198.0,94.0,1973.0
2003,193.0,83.0,1970.0
2004,201.0,83.0,1971.0
2005,190.0,83.0,1974.0
2006,211.0,99.0,1974.0
2007,208.0,120.0,1969.0
2008,211.0,120.0,1975.0
2009,206.0,108.0,1972.0
2010,193.0,88.0,1968.0
2011,185.0,85.0,1974.0
2012,196.0,97.0,1973.0
2013,203.0,99.0,1973.0
2014,206.0,115.0,1974.0
2015,185.0,90.0,1974.0
2016,193.0,81.0,1958.0
2017,208.0,102.0,1966.0
2018,188.0,84.0,1973.0
2019,201.0,108.0,1972.0
2020,201.0,106.0,1969.0
2021,201.0,99.0,1973.0
2022,213.0,111.0,1973.0
2023,206.0,106.0,1974.0
2024,183.0,80.0,1972.0
2025,206.0,99.0,1974.0
2026,183.0,74.0,1975.0
2027,196.0,81.0,1974.0
2028,213.0,106.0,1974.0
2029,224.0,147.0,1973.0
2030,193.0,94.0,1975.0
2031,211.0,129.0,1973.0
2032,190.0,87.0,1971.0
2033,188.0,81.0,1977.0
2034,208.0,104.0,1974.0
2035,211.0,106.0,1973.0
2036,193.0,86.0,1974.0
2037,190.0,88.0,1974.0
2038,190.0,94.0,1972.0
2039,190.0,86.0,1969.0
2040,185.0,79.0,1973.0
2041,206.0,101.0,1972.0
2042,208.0,127.0,1975.0
2043,196.0,90.0,1974.0
2044,201.0,106.0,1971.0
2045,201.0,113.0,1974.0
2046,213.0,104.0,1970.0
2047,201.0,102.0,1974.0
2048,208.0,113.0,1971.0
2049,198.0,81.0,1972.0
2050,208.0,113.0,1972.0
2051,201.0,90.0,1969.0
2052,201.0,102.0,1970.0
2053,201.0,95.0,1973.0
2054,190.0,95.0,1973.0
2055,211.0,104.0,1968.0
2056,193.0,86.0,1955.0
2057,206.0,108.0,1976.0
2058,206.0,108.0,1974.0
2059,203.0,102.0,1974.0
2060,178.0,72.0,1969.0
2061,206.0,93.0,1973.0
2062,188.0,92.0,1945.0
2063,198.0,101.0,1974.0
2064,196.0,87.0,1974.0
2065,196.0,86.0,1973.0
2066,211.0,104.0,1976.0
2067,190.0,91.0,1976.0
2068,206.0,99.0,1973.0
2069,198.0,102.0,1974.0
2070,193.0,86.0,1972.0
2071,211.0,115.0,1974.0
2072,221.0,96.0,1976.0
2073,193.0,88.0,1973.0
2074,201.0,90.0,1924.0
2075,206.0,106.0,1975.0
2076,206.0,106.0,1975.0
2077,211.0,113.0,1974.0
2078,193.0,88.0,1975.0
2079,211.0,113.0,1976.0
2080,206.0,110.0,1970.0
2081,201.0,117.0,1976.0
2082,208.0,113.0,1975.0
2083,206.0,104.0,1970.0
2084,178.0,70.0,1975.0
2085,188.0,83.0,1974.0
2086,190.0,95.0,1975.0
2087,206.0,104.0,1974.0
2088,203.0,88.0,1968.0
2089,206.0,111.0,1974.0
2090,185.0,77.0,1976.0
2091,185.0,83.0,1973.0
2092,196.0,97.0,1932.0
2093,203.0,99.0,1975.0
2094,178.0,78.0,1975.0
2095,188.0,95.0,1973.0
2096,211.0,108.0,1974.0
2097,208.0,105.0,1969.0
2098,201.0,95.0,1976.0
2099,201.0,102.0,1973.0
2100,196.0,94.0,1975.0
2101,193.0,88.0,1972.0
2102,198.0,97.0,1975.0
2103,211.0,120.0,1975.0
2104,208.0,106.0,1972.0
2105,198.0,102.0,1973.0
2106,196.0,95.0,1975.0
2107,183.0,76.0,1976.0
2108,203.0,108.0,1973.0
2109,208.0,104.0,1975.0
2110,213.0,119.0,1971.0
2111,206.0,99.0,1974.0
2112,206.0,117.0,1976.0
2113,198.0,92.0,1948.0
2114,208.0,104.0,1977.0
2115,185.0,86.0,1975.0
2116,193.0,86.0,1974.0
2117,196.0,104.0,1974.0
2118,183.0,74.0,1973.0
2119,198.0,97.0,1975.0
2120,198.0,97.0,1969.0
2121,208.0,117.0,1973.0
2122,198.0,96.0,1975.0
2123,185.0,79.0,1969.0
2124,198.0,90.0,1978.0
2125,185.0,86.0,1978.0
2126,165.0,61.0,1976.0
2127,190.0,95.0,1975.0
2128,198.0,99.0,1977.0
2129,211.0,99.0,1975.0
2130,198.0,88.0,1979.0
2131,196.0,86.0,1975.0
2132,211.0,118.0,1977.0
2133,188.0,83.0,1974.0
2134,188.0,84.0,1975.0
2135,206.0,107.0,1976.0
2136,213.0,111.0,1974.0
2137,201.0,104.0,1976.0
2138,196.0,83.0,1979.0
2139,188.0,86.0,1962.0
2140,193.0,97.0,1975.0
2141,213.0,136.0,1975.0
2142,203.0,101.0,1976.0
2143,190.0,83.0,1976.0
2144,211.0,111.0,1974.0
2145,183.0,79.0,1928.0
2146,211.0,108.0,1976.0
2147,198.0,90.0,1963.0
2148,196.0,90.0,1974.0
2149,183.0,79.0,1977.0
2150,208.0,113.0,1975.0
2151,201.0,90.0,1975.0
2152,208.0,111.0,1977.0
2153,203.0,100.0,1975.0
2154,211.0,110.0,1976.0
2155,193.0,86.0,1975.0
2156,208.0,100.0,1977.0
2157,211.0,102.0,1975.0
2158,203.0,111.0,1973.0
2159,198.0,102.0,1976.0
2160,213.0,122.0,1975.0
2161,206.0,107.0,1975.0
2162,196.0,101.0,1975.0
2163,201.0,106.0,1977.0
2164,211.0,117.0,1975.0
2165,190.0,86.0,1974.0
2166,190.0,91.0,1975.0
2167,193.0,106.0,1974.0
2168,206.0,115.0,1976.0
2169,211.0,97.0,1975.0
2170,203.0,128.0,1977.0
2171,196.0,95.0,1976.0
2172,178.0,74.0,1975.0
2173,206.0,131.0,1976.0
2174,206.0,108.0,1968.0
2175,185.0,91.0,1975.0
2176,213.0,124.0,1974.0
2177,188.0,77.0,1976.0
2178,180.0,72.0,1974.0
2179,188.0,89.0,1979.0
2180,211.0,104.0,1976.0
2181,208.0,111.0,1977.0
2182,201.0,97.0,1975.0
2183,196.0,88.0,1973.0
2184,203.0,124.0,1979.0
2185,193.0,95.0,1976.0
2186,196.0,85.0,1977.0
2187,185.0,86.0,1975.0
2188,193.0,80.0,1977.0
2189,190.0,83.0,1976.0
2190,190.0,94.0,1979.0
2191,193.0,83.0,1975.0
2192,206.0,122.0,1975.0
2193,211.0,115.0,1975.0
2194,211.0,107.0,1977.0
2195,190.0,88.0,1977.0
2196,203.0,99.0,1977.0
2197,196.0,103.0,1978.0
2198,196.0,98.0,1974.0
2199,198.0,83.0,1978.0
2200,188.0,89.0,1975.0
2201,203.0,100.0,1976.0
2202,196.0,97.0,1962.0
2203,193.0,92.0,1976.0
2204,201.0,96.0,1976.0
2205,203.0,117.0,1976.0
2206,193.0,83.0,1954.0
2207,203.0,98.0,1979.0
2208,206.0,125.0,1977.0
2209,190.0,89.0,1976.0
2210,201.0,97.0,1977.0
2211,213.0,127.0,1976.0
2212,198.0,98.0,1979.0
2213,201.0,99.0,1978.0
2214,206.0,102.0,1971.0
2215,188.0,79.0,1975.0
2216,208.0,99.0,1979.0
2217,206.0,108.0,1976.0
2218,190.0,88.0,1978.0
2219,203.0,97.0,1977.0
2220,196.0,92.0,1977.0
2221,221.0,113.0,1976.0
2222,196.0,86.0,1976.0
2223,203.0,95.0,1976.0
2224,206.0,111.0,1977.0
2225,198.0,95.0,1949.0
2226,188.0,83.0,1977.0
2227,198.0,97.0,1973.0
2228,201.0,118.0,1977.0
2229,188.0,86.0,1976.0
2230,190.0,81.0,1974.0
2231,213.0,99.0,1976.0
2232,185.0,83.0,1973.0
2233,185.0,80.0,1978.0
2234,196.0,92.0,1976.0
2235,213.0,104.0,1975.0
2236,203.0,111.0,1977.0
2237,188.0,92.0,1977.0
2238,193.0,88.0,1973.0
2239,183.0,79.0,1975.0
2240,196.0,90.0,1980.0
2241,190.0,88.0,1980.0
2242,178.0,90.0,1979.0
2243,206.0,118.0,1978.0
2244,206.0,111.0,1973.0
2245,183.0,86.0,1978.0
2246,208.0,99.0,1976.0
2247,211.0,113.0,1975.0
2248,190.0,83.0,1978.0
2249,203.0,99.0,1980.0
2250,185.0,81.0,1978.0
2251,185.0,81.0,1965.0
2252,190.0,83.0,1970.0
2253,193.0,83.0,1954.0
2254,218.0,142.0,1973.0
2255,211.0,99.0,1977.0
2256,206.0,113.0,1972.0
2257,206.0,108.0,1976.0
2258,211.0,117.0,1978.0
2259,206.0,106.0,1977.0
2260,201.0,101.0,1977.0
2261,213.0,122.0,1977.0
2262,193.0,95.0,1978.0
2263,213.0,120.0,1979.0
2264,203.0,98.0,1980.0
2265,208.0,106.0,1978.0
2266,211.0,112.0,1976.0
2267,203.0,111.0,1973.0
2268,206.0,107.0,1975.0
2269,203.0,108.0,1976.0
2270,201.0,99.0,1975.0
2271,206.0,100.0,1977.0
2272,190.0,83.0,1974.0
2273,201.0,98.0,1977.0
2274,201.0,98.0,1978.0
2275,196.0,97.0,1978.0
2276,216.0,115.0,1979.0
2277,198.0,99.0,1979.0
2278,198.0,101.0,1980.0
2279,201.0,97.0,1976.0
2280,198.0,95.0,1955.0
2281,193.0,88.0,1977.0
2282,216.0,116.0,1976.0
2283,211.0,113.0,1977.0
2284,208.0,102.0,1965.0
2285,206.0,102.0,1979.0
2286,196.0,90.0,1973.0
2287,211.0,111.0,1977.0
2288,208.0,115.0,1978.0
2289,208.0,111.0,1978.0
2290,190.0,86.0,1982.0
2291,196.0,85.0,1980.0
2292,188.0,91.0,1979.0
2293,203.0,99.0,1978.0
2294,190.0,90.0,1979.0
2295,213.0,116.0,1978.0
2296,208.0,111.0,1979.0
2297,193.0,83.0,1980.0
2298,188.0,79.0,1923.0
2299,213.0,110.0,1979.0
2300,201.0,100.0,1981.0
2301,188.0,85.0,1979.0
2302,180.0,75.0,1978.0
2303,193.0,88.0,1973.0
2304,193.0,88.0,1973.0
2305,183.0,83.0,1979.0
2306,211.0,115.0,1981.0
2307,196.0,99.0,1978.0
2308,193.0,95.0,1975.0
2309,185.0,86.0,1971.0
2310,193.0,87.0,1981.0
2311,203.0,99.0,1976.0
2312,208.0,99.0,1982.0
2313,203.0,99.0,1978.0
2314,196.0,90.0,1979.0
2315,206.0,109.0,1979.0
2316,213.0,121.0,1979.0
2317,213.0,99.0,1981.0
2318,188.0,85.0,1975.0
2319,201.0,105.0,1980.0
2320,201.0,90.0,1947.0
2321,211.0,120.0,1978.0
2322,206.0,100.0,1979.0
2323,211.0,111.0,1980.0
2324,180.0,81.0,1978.0
2325,206.0,117.0,1981.0
2326,198.0,99.0,1981.0
2327,196.0,86.0,1979.0
2328,198.0,90.0,1979.0
2329,188.0,84.0,1981.0
2330,206.0,109.0,1978.0
2331,206.0,102.0,1976.0
2332,201.0,95.0,1980.0
2333,185.0,83.0,1978.0
2334,206.0,116.0,1978.0
2335,190.0,88.0,1978.0
2336,193.0,90.0,1979.0
2337,201.0,97.0,1982.0
2338,185.0,88.0,1979.0
2339,203.0,95.0,1959.0
2340,216.0,111.0,1978.0
2341,211.0,113.0,1980.0
2342,206.0,97.0,1975.0
2343,203.0,102.0,1977.0
2344,203.0,117.0,1979.0
2345,206.0,117.0,1981.0
2346,185.0,72.0,1968.0
2347,211.0,113.0,1973.0
2348,201.0,103.0,1980.0
2349,201.0,97.0,1979.0
2350,183.0,86.0,1978.0
2351,190.0,74.0,1978.0
2352,208.0,117.0,1978.0
2353,203.0,111.0,1980.0
2354,211.0,108.0,1978.0
2355,208.0,113.0,1981.0
2356,208.0,104.0,1980.0
2357,196.0,90.0,1980.0
2358,193.0,81.0,1980.0
2359,201.0,99.0,1973.0
2360,216.0,111.0,1975.0
2361,203.0,106.0,1979.0
2362,198.0,97.0,1981.0
2363,203.0,102.0,1980.0
2364,211.0,104.0,1981.0
2365,193.0,95.0,1979.0
2366,201.0,102.0,1979.0
2367,193.0,86.0,1981.0
2368,196.0,90.0,1980.0
2369,193.0,86.0,1979.0
2370,201.0,111.0,1979.0
2371,185.0,79.0,1979.0
2372,193.0,86.0,1981.0
2373,206.0,96.0,1980.0
2374,211.0,120.0,1977.0
2375,198.0,97.0,1980.0
2376,201.0,95.0,1979.0
2377,211.0,106.0,1983.0
2378,198.0,102.0,1976.0
2379,208.0,104.0,1977.0
2380,203.0,97.0,1980.0
2381,208.0,100.0,1982.0
2382,178.0,83.0,1979.0
2383,193.0,86.0,1956.0
2384,206.0,108.0,1968.0
2385,203.0,100.0,1981.0
2386,201.0,95.0,1981.0
2387,203.0,108.0,1984.0
2388,188.0,90.0,1981.0
2389,203.0,95.0,1952.0
2390,208.0,107.0,1980.0
2391,185.0,81.0,1980.0
2392,190.0,78.0,1980.0
2393,196.0,97.0,1980.0
2394,213.0,108.0,1980.0
2395,211.0,106.0,1984.0
2396,203.0,111.0,1976.0
2397,198.0,96.0,1980.0
2398,196.0,95.0,1976.0
2399,206.0,106.0,1980.0
2400,185.0,86.0,1982.0
2401,198.0,90.0,1981.0
2402,188.0,77.0,1955.0
2403,203.0,97.0,1978.0
2404,201.0,94.0,1981.0
2405,213.0,106.0,1976.0
2406,201.0,92.0,1977.0
